FID,id_punto,agno,seasonality_index,geom
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7939,41296,2003,0.97,POINT (8989048.88155684 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7938,41296,2004,0.96,POINT (8989048.88155684 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7937,41296,2005,0.89,POINT (8989048.88155684 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7936,41296,2006,1.04,POINT (8989048.88155684 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7935,41296,2007,0.76,POINT (8989048.88155684 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7934,41296,2008,1.16,POINT (8989048.88155684 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7933,41296,2009,1.01,POINT (8989048.88155684 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7932,41296,2010,1.11,POINT (8989048.88155684 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7931,41296,2011,1.12,POINT (8989048.88155684 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7930,41296,2012,1.23,POINT (8989048.88155684 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-792f,41297,2001,0.93,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-792e,41297,2002,0.97,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-792d,41297,2003,0.92,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-792c,41297,2004,0.86,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-792b,41297,2005,0.77,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-792a,41297,2006,0.97,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7929,41297,2007,0.75,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7928,41297,2008,1.11,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7927,41297,2009,0.98,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7926,41297,2010,1.04,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7925,41297,2011,1.06,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7924,41297,2012,1.15,POINT (9044708.626953477 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7923,41298,2001,0.86,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7922,41298,2002,0.86,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7921,41298,2003,0.84,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7920,41298,2004,0.73,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-791f,41298,2005,0.64,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-791e,41298,2006,0.81,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-791d,41298,2007,0.68,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-791c,41298,2008,1.04,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-791b,41298,2009,0.91,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-791a,41298,2010,0.97,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7919,41298,2011,0.98,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7918,41298,2012,1.03,POINT (9100368.372350115 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7917,41299,2001,0.83,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7916,41299,2002,0.83,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7915,41299,2003,0.81,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7914,41299,2004,0.67,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7913,41299,2005,0.62,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7912,41299,2006,0.75,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7911,41299,2007,0.66,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7910,41299,2008,1.01,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-790f,41299,2009,0.88,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-790e,41299,2010,0.95,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-790d,41299,2011,0.97,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-790c,41299,2012,0.97,POINT (9156028.117746752 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-790b,41300,2001,0.76,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-790a,41300,2002,0.8,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7909,41300,2003,0.77,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7908,41300,2004,0.58,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7907,41300,2005,0.57,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7906,41300,2006,0.69,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7905,41300,2007,0.63,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7904,41300,2008,0.96,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7903,41300,2009,0.84,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7902,41300,2010,0.9,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7901,41300,2011,0.93,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7900,41300,2012,0.87,POINT (9211687.863143386 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ff,41301,2001,0.72,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78fe,41301,2002,0.72,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78fd,41301,2003,0.75,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78fc,41301,2004,0.46,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78fb,41301,2005,0.52,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78fa,41301,2006,0.66,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78f9,41301,2007,0.63,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78f8,41301,2008,0.89,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78f7,41301,2009,0.78,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78f6,41301,2010,0.81,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78f5,41301,2011,0.88,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78f4,41301,2012,0.75,POINT (9267347.608540025 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78f3,41302,2001,0.74,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78f2,41302,2002,0.76,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78f1,41302,2003,0.74,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78f0,41302,2004,0.48,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ef,41302,2005,0.55,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ee,41302,2006,0.67,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ed,41302,2007,0.63,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ec,41302,2008,0.92,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78eb,41302,2009,0.82,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ea,41302,2010,0.83,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78e9,41302,2011,0.91,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78e8,41302,2012,0.76,POINT (9323007.353936663 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78e7,41303,2001,0.74,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78e6,41303,2002,0.75,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78e5,41303,2003,0.72,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78e4,41303,2004,0.44,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78e3,41303,2005,0.54,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78e2,41303,2006,0.66,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78e1,41303,2007,0.62,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78e0,41303,2008,0.9,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78df,41303,2009,0.86,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78de,41303,2010,0.8,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78dd,41303,2011,0.91,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78dc,41303,2012,0.72,POINT (9378667.099333297 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78db,41304,2001,0.74,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78da,41304,2002,0.73,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78d9,41304,2003,0.7,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78d8,41304,2004,0.4,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78d7,41304,2005,0.51,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78d6,41304,2006,0.65,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78d5,41304,2007,0.6,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78d4,41304,2008,0.86,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78d3,41304,2009,0.82,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78d2,41304,2010,0.77,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78d1,41304,2011,0.87,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78d0,41304,2012,0.69,POINT (9434326.844729934 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78cf,41305,2001,0.77,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ce,41305,2002,0.76,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78cd,41305,2003,0.7,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78cc,41305,2004,0.43,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78cb,41305,2005,0.53,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ca,41305,2006,0.66,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78c9,41305,2007,0.59,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78c8,41305,2008,0.86,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78c7,41305,2009,0.82,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78c6,41305,2010,0.79,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78c5,41305,2011,0.87,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78c4,41305,2012,0.72,POINT (9489986.590126572 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78c3,41306,2001,0.85,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78c2,41306,2002,0.82,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78c1,41306,2003,0.75,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78c0,41306,2004,0.5,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78bf,41306,2005,0.61,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78be,41306,2006,0.67,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78bd,41306,2007,0.62,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78bc,41306,2008,0.93,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78bb,41306,2009,0.84,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ba,41306,2010,0.88,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78b9,41306,2011,0.91,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78b8,41306,2012,0.85,POINT (9545646.335523209 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78b7,41307,2001,0.88,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78b6,41307,2002,0.81,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78b5,41307,2003,0.75,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78b4,41307,2004,0.52,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78b3,41307,2005,0.65,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78b2,41307,2006,0.66,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78b1,41307,2007,0.64,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78b0,41307,2008,0.94,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78af,41307,2009,0.87,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ae,41307,2010,0.9,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ad,41307,2011,0.92,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ac,41307,2012,0.89,POINT (9601306.080919845 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78ab,41308,2001,0.93,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78aa,41308,2002,0.83,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78a9,41308,2003,0.82,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78a8,41308,2004,0.58,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78a7,41308,2005,0.71,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78a6,41308,2006,0.74,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78a5,41308,2007,0.73,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78a4,41308,2008,0.95,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78a3,41308,2009,0.91,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78a2,41308,2010,0.93,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78a1,41308,2011,0.94,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-78a0,41308,2012,0.95,POINT (9656965.826316481 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-789f,41309,2001,0.97,POINT (9712625.57171312 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-789e,41309,2002,0.89,POINT (9712625.57171312 3343864.953833735)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-789d,41309,2003,0.89,POINT (9712625.57171312 3343864.953833735)
