FID,id_punto,agno,temp_anual,geom
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d46,40345,2007,-4.66,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d47,40345,2008,-5.07,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d48,40345,2009,-4.8,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d49,40345,2010,-4.53,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d4a,40345,2011,-5.25,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d4b,40345,2012,-5.34,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d4c,40345,2013,-9.31,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d4d,40345,2014,-8.76,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d4e,40345,2015,-8.82,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d4f,40345,2016,-8.7,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d50,40345,2017,-8.68,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d51,40345,2018,-8.75,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d52,40345,2019,-8.85,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d53,40345,2020,-8.95,POINT (9489986.590126572 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d54,40346,2001,-3.77,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d55,40346,2002,-4.01,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d56,40346,2003,-4.1,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d57,40346,2004,-3.81,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d58,40346,2005,-4.1,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d59,40346,2006,-3.78,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d5a,40346,2007,-3.71,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d5b,40346,2008,-4.16,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d5c,40346,2009,-3.82,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d5d,40346,2010,-3.55,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d5e,40346,2011,-4.29,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d5f,40346,2012,-4.44,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d60,40346,2013,-9.86,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d61,40346,2014,-8.67,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d62,40346,2015,-8.68,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d63,40346,2016,-8.53,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d64,40346,2017,-8.51,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d65,40346,2018,-8.69,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d66,40346,2019,-8.92,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d67,40346,2020,-9.03,POINT (9545646.335523209 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d68,40347,2001,-2.28,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d69,40347,2002,-2.54,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d6a,40347,2003,-2.64,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d6b,40347,2004,-2.37,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d6c,40347,2005,-2.62,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d6d,40347,2006,-2.35,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d6e,40347,2007,-2.25,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d6f,40347,2008,-2.76,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d70,40347,2009,-2.35,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d71,40347,2010,-2.1,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d72,40347,2011,-2.86,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d73,40347,2012,-3.02,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d74,40347,2013,-6.14,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d75,40347,2014,-5.1,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d76,40347,2015,-5.11,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d77,40347,2016,-4.93,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d78,40347,2017,-4.95,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d79,40347,2018,-5.14,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d7a,40347,2019,-5.45,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d7b,40347,2020,-5.65,POINT (9601306.080919845 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d7c,40348,2001,-1.97,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d7d,40348,2002,-2.22,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d7e,40348,2003,-2.29,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d7f,40348,2004,-2.06,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d80,40348,2005,-2.3,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d81,40348,2006,-2.08,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d82,40348,2007,-1.95,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d83,40348,2008,-2.5,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d84,40348,2009,-2.05,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d85,40348,2010,-1.83,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d86,40348,2011,-2.58,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d87,40348,2012,-2.77,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d88,40348,2013,-3.96,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d89,40348,2014,-3.16,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d8a,40348,2015,-3.2,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d8b,40348,2016,-2.99,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d8c,40348,2017,-3,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d8d,40348,2018,-3.25,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d8e,40348,2019,-3.61,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d8f,40348,2020,-3.82,POINT (9656965.826316481 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d90,40349,2001,-2.73,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d91,40349,2002,-2.96,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d92,40349,2003,-3.05,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d93,40349,2004,-2.81,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d94,40349,2005,-3.07,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d95,40349,2006,-2.86,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d96,40349,2007,-2.74,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d97,40349,2008,-3.34,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d98,40349,2009,-2.8,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d99,40349,2010,-2.61,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d9a,40349,2011,-3.38,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d9b,40349,2012,-3.57,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d9c,40349,2013,-4.43,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d9d,40349,2014,-3.67,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d9e,40349,2015,-3.72,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4d9f,40349,2016,-3.5,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4da0,40349,2017,-3.49,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4da1,40349,2018,-3.77,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4da2,40349,2019,-4.14,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4da3,40349,2020,-4.35,POINT (9712625.57171312 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4da4,40350,2001,-3.85,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4da5,40350,2002,-4.12,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4da6,40350,2003,-4.18,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4da7,40350,2004,-3.95,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4da8,40350,2005,-4.18,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4da9,40350,2006,-4.03,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4daa,40350,2007,-3.89,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dab,40350,2008,-4.52,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dac,40350,2009,-3.95,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dad,40350,2010,-3.76,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dae,40350,2011,-4.55,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4daf,40350,2012,-4.76,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4db0,40350,2013,-7.21,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4db1,40350,2014,-6.3,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4db2,40350,2015,-6.34,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4db3,40350,2016,-6.1,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4db4,40350,2017,-6.1,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4db5,40350,2018,-6.39,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4db6,40350,2019,-6.75,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4db7,40350,2020,-6.9,POINT (9768285.317109756 3535725.659799159)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4db8,40665,2001,17.19,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4db9,40665,2002,17.29,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dba,40665,2003,16.95,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dbb,40665,2004,17.66,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dbc,40665,2005,16.94,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dbd,40665,2006,17.72,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dbe,40665,2007,17.33,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dbf,40665,2008,17.22,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dc0,40665,2009,17.69,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dc1,40665,2010,17.73,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dc2,40665,2011,16.95,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dc3,40665,2012,17,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dc4,40665,2013,16.32,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dc5,40665,2014,17.98,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dc6,40665,2015,18.81,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dc7,40665,2016,19.31,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dc8,40665,2017,18.88,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dc9,40665,2018,18.3,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dca,40665,2019,18.26,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dcb,40665,2020,17.97,POINT (8933389.136160204 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dcc,40666,2001,12.42,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dcd,40666,2002,12.48,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dce,40666,2003,12.18,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dcf,40666,2004,12.84,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dd0,40666,2005,12.18,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dd1,40666,2006,12.93,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dd2,40666,2007,12.57,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dd3,40666,2008,12.47,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dd4,40666,2009,12.85,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dd5,40666,2010,12.95,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dd6,40666,2011,12.19,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dd7,40666,2012,12.24,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dd8,40666,2013,10.42,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dd9,40666,2014,12.08,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dda,40666,2015,13.03,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4ddb,40666,2016,13.5,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4ddc,40666,2017,13.05,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4ddd,40666,2018,12.44,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dde,40666,2019,12.46,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4ddf,40666,2020,12.16,POINT (8989048.88155684 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4de0,40667,2001,3.2,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4de1,40667,2002,3.25,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4de2,40667,2003,2.98,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4de3,40667,2004,3.57,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4de4,40667,2005,2.97,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4de5,40667,2006,3.69,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4de6,40667,2007,3.4,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4de7,40667,2008,3.3,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4de8,40667,2009,3.57,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4de9,40667,2010,3.75,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dea,40667,2011,2.98,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4deb,40667,2012,3.07,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dec,40667,2013,-0.75,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4ded,40667,2014,0.72,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dee,40667,2015,1.75,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4def,40667,2016,2.17,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4df0,40667,2017,1.75,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4df1,40667,2018,1.1,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4df2,40667,2019,1.16,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4df3,40667,2020,0.86,POINT (9044708.626953477 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4df4,40668,2001,5.33,POINT (9100368.372350115 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4df5,40668,2002,5.35,POINT (9100368.372350115 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4df6,40668,2003,5.13,POINT (9100368.372350115 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4df7,40668,2004,5.67,POINT (9100368.372350115 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4df8,40668,2005,5.12,POINT (9100368.372350115 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4df9,40668,2006,5.77,POINT (9100368.372350115 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dfa,40668,2007,5.57,POINT (9100368.372350115 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dfb,40668,2008,5.43,POINT (9100368.372350115 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dfc,40668,2009,5.64,POINT (9100368.372350115 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dfd,40668,2010,5.86,POINT (9100368.372350115 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dfe,40668,2011,5.12,POINT (9100368.372350115 3471454.9819268296)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4dff,40668,2012,5.22,POINT (9100368.372350115 3471454.9819268296)
