"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2004-11",,,,,"1","5,S","1","5,S",,,,,,,,,,,,,"1.51","5,,S,23,",,,,,,,"1.51","5,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2005-04",,,,,"7","4,S","3","4,S",,,,,,,,,,,,,"0.55","4,,S,30,",,,,,,,"1.25","4,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2005-05",,,,,"12","1,S","4","1,S",,,,,"0","3,S","28","3,S","6","3,S",,,"0.35","1,,S,06,","93","3,S,29,",,,,,"1.16","1,,,S",,,"85.4","3,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2005-08",,,,,"19","3,S","13","3,S",,,,,,,,,,,,,"2.17","3,,S,07,",,,,,,,"11.45","3,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2005-09",,,,,"10","4,S","6","4,S",,,,,,,,,,,,,"1.05","4,,S,21,",,,,,,,"3.70","4,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2005-10",,,,,"6","4,S","4","4,S",,,,,,,,,,,,,"1.39","4,,S,09,",,,,,,,"4.39","4,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2005-12",,,,,"0","2,S","0","2,S",,,,,,,,,,,,,"0.00","2,,S,31,+",,,,,,,"0.00","2,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2006-01",,,,,"0","5,S","0","5,S",,,,,,,,,,,,,"0.00","5,,S,31,+",,,,,,,"0.00","5,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2006-02",,,,,"0","5,S","0","5,S",,,,,,,,,,,,,"0.00","5,,S,28,+",,,,,,,"0.00","5,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2008-07",,,,,"19","5,S","14","5,S",,,,,,,,,,,,,"1.01","5,,S,07,",,,,,,,"5.32","5,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2008-08",,,,,"22","3,S","16","3,S",,,,,,,,,,,,,"1.42","3,,S,10,",,,,,,,"8.82","3,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2008-09",,,,,"17","3,S","11","3,S",,,,,,,,,,,,,"3.16","3,,S,12,",,,,,,,"9.59","3,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2012-09",,,,,"13","3,S","11","3,S",,,,,,,,,,,,,"5.30","3,,S,13,",,,,,,,"14.85","3,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-01",,,,,"3","1,S","0","1,S",,,,,"0","2,S","8","2,S","0","2,S",,,"0.03","1,,S,01,","72","2,S,21,+",,,,,"0.07","1,,,S",,,"68.2","2,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-02",,,,,"3",",S","1",",S",,,,,"0","2,S","21","2,S","0","2,S",,,"0.43",",,S,19,","77","2,S,22,",,,,,"0.54",",,,S",,,"72.2","2,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-03",,,,,"11",",S","7",",S",,,,,"0","3,S","25","3,S","0","3,S",,,"1.32",",,S,02,","83","3,S,25,",,,,,"4.11",",,,S",,,"76.5","3,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-04",,,,,"10","1,S","8","1,S",,,,,"0","2,S","27","2,S","0","2,S",,,"0.40","1,,S,18,","85","2,S,21,",,,,,"1.85","1,,,S",,,"79.9","2,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-05",,,,,"10",",S","6",",S",,,,,"0","2,S","29","2,S","6","2,S",,,"0.67",",,S,12,","91","2,S,31,+",,,,,"2.02",",,,S",,,"87.4","2,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-06",,,,,"19",",S","10",",S",,,,,"0","2,S","28","2,S","6","2,S",,,"1.91",",,S,20,","94","2,S,09,",,,,,"5.57",",,,S",,,"88.2","2,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-07",,,,,"25",",S","21",",S",,,,,"0","3,S","28","3,S","1","3,S",,,"4.02",",,S,01,","94","3,S,28,",,,,,"16.37",",,,S",,,"85.1","3,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-08",,,,,"27",",S","21",",S",,,,,"0","4,S","27","4,S","0","4,S",,,"2.44",",,S,17,","89","4,S,16,",,,,,"17.81",",,,S",,,"84.2","4,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-09",,,,,"14","1,S","11","1,S",,,,,"0","5,S","25","5,S","0","5,S",,,"1.36","1,,S,12,","88","5,S,19,",,,,,"6.00","1,,,S",,,"85.0","5,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-10",,,,,"6",",S","4",",S",,,,,"0","2,S","28","2,S","0","2,S",,,"1.85",",,S,12,","89","2,S,07,",,,,,"4.51",",,,S",,,"81.4","2,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-11",,,,,"0",",S","0",",S",,,,,"0","5,S","25","5,S","0","5,S",,,"0.00",",,S,30,+","78","5,S,01,",,,,,"0.00",",,,S",,,"74.6","5,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2015-12",,,,,"0",",S","0",",S",,,,,"0","3,S","4","3,S","0","3,S",,,"0.00",",,S,31,+","72","3,S,04,",,,,,"0.00",",,,S",,,"65.8","3,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-01",,,,,"1",",S","0",",S",,,,,"0",",S","0",",S","0",",S",,,"0.02",",,S,20,","68",",S,18,",,,,,"0.02",",,,S",,,"64.9",",,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-02",,,,,"3",",S","2",",S",,,,,"0","1,S","22","1,S","0","1,S",,,"0.85",",,S,29,","82","1,S,19,",,,,,"1.00",",,,S",,,"74.2","1,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-03",,,,,"4",",S","2",",S",,,,,"0","1,S","30","1,S","0","1,S",,,"0.16",",,S,14,","85","1,S,10,",,,,,"0.39",",,,S",,,"80.5","1,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-04",,,,,"2","2,S","2","2,S",,,,,"0","5,S","25","5,S","14","5,S",,,"0.15","2,,S,01,","94","5,S,26,",,,,,"0.29","2,,,S",,,"89.1","5,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-05",,,,,"18",",S","11",",S",,,,,"0","4,S","27","4,S","1","4,S",,,"0.52",",,S,27,","92","4,S,01,",,,,,"3.25",",,,S",,,"84.3","4,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-06",,,,,"22",",S","18",",S",,,,,"0","1,S","29","1,S","0","1,S",,,"2.72",",,S,29,","89","1,S,29,+",,,,,"15.56",",,,S",,,"84.7","1,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-07",,,,,"29",",S","21",",S",,,,,"0","4,S","27","4,S","0","4,S",,,"3.39",",,S,26,","87","4,S,09,+",,,,,"18.41",",,,S",,,"82.6","4,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-08",,,,,"24",",S","12",",S",,,,,"0","3,S","28","3,S","2","3,S",,,"0.77",",,S,16,","90","3,S,27,",,,,,"5.16",",,,S",,,"86.0","3,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-09",,,,,"20",",S","11",",S",,,,,"0","5,S","25","5,S","0","5,S",,,"2.44",",,S,03,","86","5,S,27,+",,,,,"11.25",",,,S",,,"82.6","5,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-10",,,,,"8","1,S","3","1,S",,,,,,,,,,,,,"1.02","1,,S,19,",,,,,,,"2.14","1,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-11",,,,,"0","3,S","0","3,S",,,,,,,,,,,,,"0.00","3,,S,30,+",,,,,,,"0.00","3,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2016-12",,,,,"0","4,S","0","4,S",,,,,,,,,,,,,"0.00","4,,S,31,+",,,,,,,"0.00","4,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-01",,,,,"2","1,S","2","1,S",,,,,"0","5,S","6","5,S","0","5,S",,,"0.26","1,,S,28,","75","5,S,26,",,,,,"0.46","1,,,S",,,"66.7","5,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-02",,,,,"0",",S","0",",S","0","5,S","0","5,S","0","3,S","24","3,S","0","3,S","40","5,S,13,+","0.00",",,S,28,+","79","3,S,23,",,,,,"0.00",",,,S","59.3","8,S","74.6","3,,,S","44.0","5,,,S"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-03",,,,,"10",",S","7",",S",,,,,"0","3,S","25","3,S","0","3,S",,,"1.27",",,S,11,","83","3,S,31,",,,,,"3.08",",,,S",,,"75.3","3,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-04",,,,,"12","1,S","9","1,S",,,,,"0","4,S","26","4,S","0","4,S",,,"0.67","1,,S,30,","87","4,S,07,",,,,,"3.33","1,,,S",,,"82.5","4,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-05",,,,,"18",",S","9",",S",,,,,"0","4,S","26","4,S","0","4,S",,,"1.61",",,S,15,","87","4,S,24,",,,,,"4.58",",,,S",,,"82.2","4,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-06",,,,,"12","5,S","10","5,S",,,,,,,,,,,,,"1.19","5,,S,25,",,,,,,,"4.62","5,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-07",,,,,"26",",S","17",",S",,,,,"0","1,S","30","1,S","0","1,S",,,"1.96",",,S,29,","89","1,S,18,",,,,,"10.27",",,,S",,,"84.7","1,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-08",,,,,"23","2,S","16","2,S",,,,,,,,,,,,,"2.17","2,,S,31,",,,,,,,"12.37","2,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-09",,,,,"11",",S","8",",S","0","3,S","0","3,S","0","4,S","26","4,S","0","4,S","64","3,S,27,","0.97",",,S,01,","89","4,S,16,",,,,,"3.87",",,,S","76.2","6,S","85.6","4,,,S","66.7","3,,,S"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-10",,,,,"6",",S","5",",S",,,,,"0","5,S","25","5,S","0","5,S",,,"1.04",",,S,29,","89","5,S,07,+",,,,,"2.50",",,,S",,,"82.4","5,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-11",,,,,"1","2,S","0","2,S",,,,,,,,,,,,,"0.04","2,,S,01,",,,,,,,"0.04","2,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2017-12",,,,,"0",",S","0",",S",,,,,,,,,,,,,"0.00",",,S,31,+",,,,,,,"0.00",",,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2018-01",,,,,"1",",S","1",",S",,,,,,,,,,,,,"0.24",",,S,24,",,,,,,,"0.24",",,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2018-02",,,,,"1","1,S","0","1,S",,,,,"0","4,S","19","4,S","0","4,S",,,"0.06","1,,S,13,","78","4,S,26,",,,,,"0.06","1,,,S",,,"73.1","4,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2018-03",,,,,"7",",S","4",",S",,,,,,,,,,,,,"0.56",",,S,11,",,,,,,,"1.08",",,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2018-04",,,,,"13","2,S","8","2,S",,,,,,,,,,,,,"2.01","2,,S,03,",,,,,,,"4.59","2,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2018-05",,,,,"18",",S","12",",S",,,,,"0","3,S","27","3,S","0","3,S",,,"2.59",",,S,30,","89","3,S,27,+",,,,,"6.34",",,,S",,,"81.9","3,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2018-06",,,,,"21",",S","16",",S",,,,,"0","4,S","26","4,S","0","4,S",,,"2.75",",,S,07,","89","4,S,10,",,,,,"9.29",",,,S",,,"84.8","4,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2018-12",,,,,"0",",S","0",",S",,,,,,,,,,,,,"0.00",",,S,31,+",,,,,,,"0.00",",,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2019-01",,,,,"2","2,S","1","2,S",,,,,,,,,,,,,"0.15","2,,S,26,",,,,,,,"0.17","2,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2019-02",,,,,"8",",S","5",",S",,,,,"0","4,S","13","4,S","0","4,S",,,"1.11",",,S,09,","78","4,S,22,",,,,,"3.41",",,,S",,,"70.2","4,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2019-03",,,,,"7","1,S","5","1,S",,,,,"0","1,S","27","1,S","0","1,S",,,"0.55","1,,S,26,","82","1,S,24,",,,,,"1.85","1,,,S",,,"76.9","1,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2019-04",,,,,"19",",S","14",",S",,,,,,,,,,,,,"1.22",",,S,20,",,,,,,,"5.21",",,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2019-05",,,,,"14",",S","8",",S",,,,,,,,,,,,,"0.51",",,S,29,",,,,,,,"2.44",",,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2019-06",,,,,"15",",S","12",",S",,,,,"0","5,S","25","5,S","4","5,S",,,"0.80",",,S,22,","92","5,S,14,",,,,,"4.96",",,,S",,,"87.4","5,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2019-07",,,,,"24",",S","19",",S",,,,,,,,,,,,,"4.54",",,S,12,",,,,,,,"20.16",",,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2019-08",,,,,"22",",S","16",",S",,,,,"0","3,S","28","3,S","1","3,S",,,"1.45",",,S,31,","91","3,S,12,",,,,,"9.10",",,,S",,,"87.0","3,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2019-09",,,,,"26",",S","19",",S",,,,,,,,,,,,,"1.87",",,S,25,",,,,,,,"12.36",",,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2019-10",,,,,"3",",S","1",",S",,,,,"0","4,S","27","4,S","0","4,S",,,"0.12",",,S,01,","85","4,S,05,",,,,,"0.23",",,,S",,,"79.6","4,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2020-01",,,,,"4","3,S","2","3,S",,,,,,,,,,,,,"1.89","3,,S,17,",,,,,,,"3.30","3,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2020-02",,,,,"3",",S","2",",S",,,,,,,,,,,,,"0.29",",,S,26,",,,,,,,"0.62",",,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2020-03",,,,,"6","4,S","5","4,S",,,,,,,,,,,,,"1.00","4,,S,31,",,,,,,,"2.35","4,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2020-04",,,,,"18",",S","8",",S",,,,,"0","4,S","26","4,S","0","4,S",,,"1.09",",,S,25,","84","4,S,10,",,,,,"4.19",",,,S",,,"81.3","4,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2020-05",,,,,"12","3,S","6","3,S",,,,,,,,,,,,,"1.13","3,,S,26,",,,,,,,"3.08","3,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2020-11",,,,,"1","4,S","0","4,S",,,,,,,,,,,,,"0.01","4,,S,04,",,,,,,,"0.01","4,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2020-12",,,,,"0","2,S","0","2,S",,,,,,,,,,,,,"0.00","2,,S,31,+",,,,,,,"0.00","2,,,S",,,,,,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2021-01",,,,,"0",",S","0",",S",,,,,"0","5,S","4","5,S","0","5,S",,,"0.00",",,S,31,+","75","5,S,06,",,,,,"0.00",",,,S",,,"67.2","5,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2021-03",,,,,"2","1,S","1","1,S",,,,,"0","1,S","30","1,S","0","1,S",,,"0.24","1,,S,06,","84","1,S,21,",,,,,"0.26","1,,,S",,,"79.7","1,,,S",,
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2021-04",,,,,"9",",S","5",",S","0","4,S","0","4,S","0","2,S","28","2,S","1","2,S","48","4,S,03,","0.47",",,S,16,","90","2,S,25,",,,,,"1.76",",,,S","68.8","6,S","84.5","2,,,S","53.1","4,,,S"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","2021-05",,,,,"17",",S","12",",S",,,,,"0","5,S","26","5,S","2","5,S",,,"1.23",",,S,28,+","91","5,S,24,",,,,,"5.80",",,,S",,,"81.7","5,,,S",,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1903-02",,,,,"2",",I","0",",I",,,,,,,,,,,,,"0.05",",,I,20,",,,,,,,"0.07",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1903-03",,,,,"3",",I","0",",I",,,,,,,,,,,,,"0.01",",,I,27,+",,,,,,,"0.04",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1903-04",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.24",",,I,12,",,,,,,,"0.24",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1903-05",,,,,"3",",I","3",",I",,,,,,,,,,,,,"5.03",",,I,31,",,,,,,,"6.77",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1903-06",,,,,"12","1,I","9","1,I",,,,,,,,,,,,,"6.00","1,,I,14,",,,,,,,"13.40","1,,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1903-07",,,,,"5",",I","5",",I",,,,,,,,,,,,,"1.00",",,I,11,",,,,,,,"2.07",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1903-08",,,,,"9",",I","5",",I",,,,,,,,,,,,,"6.00",",,I,12,",,,,,,,"7.41",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1903-09",,,,,"6",",I","3",",I",,,,,,,,,,,,,"1.00",",,I,25,+",,,,,,,"3.08",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1903-10",,,,,"3",",I","3",",I",,,,,,,,,,,,,"0.90",",,I,01,",,,,,,,"1.60",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1903-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1903-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-01",,,,,"1",",I","0",",I",,,,,,,,,,,,,"0.09",",,I,19,",,,,,,,"0.09",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-02",,,,,"1",",I","0",",I",,,,,,,,,,,,,"0.07",",,I,20,",,,,,,,"0.07",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-04",,,,,"3",",I","3",",I",,,,,,,,,,,,,"0.60",",,I,22,",,,,,,,"1.30",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-05",,,,,"9",",I","9",",I",,,,,,,,,,,,,"1.27",",,I,07,",,,,,,,"6.37",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-06",,,,,"7",",I","7",",I",,,,,,,,,,,,,"1.90",",,I,14,",,,,,,,"4.70",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-07",,,,,"12",",I","11",",I",,,,,,,,,,,,,"2.40",",,I,15,",,,,,,,"7.77",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-08",,,,,"16",",I","15",",I",,,,,,,,,,,,,"2.40",",,I,26,",,,,,,,"11.02",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-09",,,,,"7",",I","7",",I",,,,,,,,,,,,,"3.20",",,I,06,",,,,,,,"6.65",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-10",,,,,"1",",I","1",",I",,,,,,,,,,,,,"5.70",",,I,18,",,,,,,,"5.70",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-11",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.46",",,I,15,",,,,,,,"0.46",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1904-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1905-02",,,,,"2",",I","2",",I",,,,,,,,,,,,,"3.50",",,I,18,",,,,,,,"3.80",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1905-03",,,,,"4",",I","3",",I",,,,,,,,,,,,,"0.34",",,I,09,",,,,,,,"0.73",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1905-04",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.19",",,I,28,",,,,,,,"0.19",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1905-05",,,,,"7",",I","7",",I",,,,,,,,,,,,,"0.84",",,I,04,",,,,,,,"3.28",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1905-06",,,,,"9",",I","9",",I",,,,,,,,,,,,,"0.82",",,I,03,",,,,,,,"3.37",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1905-07",,,,,"15",",I","15",",I",,,,,,,,,,,,,"3.71",",,I,31,",,,,,,,"18.72",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1905-08",,,,,"9",",I","8",",I",,,,,,,,,,,,,"3.47",",,I,10,",,,,,,,"17.03",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1905-09",,,,,"3",",I","3",",I",,,,,,,,,,,,,"6.75",",,I,30,",,,,,,,"8.87",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1905-10",,,,,"2",",I","2",",I",,,,,,,,,,,,,"1.02",",,I,01,",,,,,,,"2.03",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1905-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1905-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1906-01",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1906-02",,,,,"4",",I","3",",I",,,,,,,,,,,,,"0.97",",,I,23,",,,,,,,"1.37",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1906-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1906-04",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1906-05",,,,,"6",",I","6",",I",,,,,,,,,,,,,"1.41",",,I,17,",,,,,,,"3.08",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1906-06",,,,,"13",",I","13",",I",,,,,,,,,,,,,"1.71",",,I,29,",,,,,,,"9.02",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1906-07",,,,,"15",",I","15",",I",,,,,,,,,,,,,"3.57",",,I,06,",,,,,,,"14.77",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1906-08",,,,,"18",",I","18",",I",,,,,,,,,,,,,"5.10",",,I,15,",,,,,,,"35.70",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1906-09",,,,,"6",",I","6",",I",,,,,,,,,,,,,"0.48",",,I,11,",,,,,,,"1.83",",,,I",,,,,,
"IN004030400","LADANIA, IN","26.62","86.33","68.0","1906-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
